"";"...1";"species";"year";"month";"lon";"lat";"year_month";"tme";"ele"
"3316";3316;"Rana arvalis";2004;5;15,20785;59,59454;2004,375;11,6451049804688;90
"3317";3317;"Rana temporaria";1982;4;9,06048;47,36695;1982,3;4,69985351562502;677
"3318";3318;"Rana dalmatina";1998;3;3,31597;49,51588;1998,225;7,4887634277344;55
"3319";3319;"Rana temporaria";2019;6;8,26064;47,01561;2019,45;16,9854675292969;1007
"3320";3320;"Pelophylax ridibundus";2013;1;0,91857;45,71956;2013,075;3,51259765625002;339
"3321";3321;"Rana iberica";2006;1;-7,83;43,389999;2006,075;4,82943115234377;500
"3322";3322;"Pelophylax ridibundus";2020;6;42,1025;54,5819;2020,45;18,0002990722656;87
"3323";3323;"Pelophylax lessonae";2014;1;4,900487;50,13957;2014,075;4,59884033203127;171
"3324";3324;"Lithobates catesbeianus";2020;5;-94,171854;36,082579;2020,375;17,733056640625;406
"3325";3325;"Rana dalmatina";2011;4;1,66392;46,80594;2011,3;13,9157653808594;140
"3326";3326;"Hylarana latouchii";2014;9;120,6411;22,68399;2014,675;26,5603881835938;111
"3327";3327;"Rana temporaria";2002;7;10,61757;59,80674;2002,525;NA;119
"3328";3328;"Rana temporaria";2019;6;9,983366;56,17784;2019,45;16,5049987792969;30
"3329";3329;"Rana temporaria";2018;10;7,60442;47,46816;2018,75;10,8453002929688;300
"3330";3330;"Rana temporaria";2018;6;5,7;50,9;2018,45;17,9308715820313;43
"3331";3331;"Pelophylax perezi";1998;3;-7,131698;41,93983;1998,225;9,3168884277344;775
"3332";3332;"Rana dybowskii";2012;3;128,097222;35,965278;2012,225;3,90670166015627;420
"3333";3333;"Rana temporaria";2014;3;5,1;52,25;2014,225;7,83638916015627;-1
"3334";3334;"Rana temporaria";2010;3;6,05;51,25;2010,225;5,90584716796877;26
"3335";3335;"Lithobates sphenocephalus";2008;4;-95,285;31,44729;2008,3;19,1867309570313;130
"3336";3336;"Pelophylax lessonae";2011;5;37,45157;55,65547;2011,375;13,4838500976563;193
"3337";3337;"Rana dalmatina";2001;1;4,89507;46,6194;2001,075;4,91201171875002;189
"3338";3338;"Rana temporaria";2008;6;17,78013;59,13421;2008,45;15,5905395507813;16
"3339";3339;"Lithobates clamitans";2016;4;-72,090268;43,24439;2016,3;4,74733886718752;596
"3340";3340;"Rana temporaria";2021;7;12,4343;64,34624;2021,525;15,7678161621094;480
"3341";3341;"Rana temporaria";1982;6;9,06185;47,41191;1982,45;15,2983642578125;623
"3342";3342;"Pelophylax lessonae";1999;1;4,38156;46,98695;1999,075;3,50759277343752;352
"3343";3343;"Rana dalmatina";2016;2;2,79124;48,91993;2016,15;5,33083496093752;44
"3344";3344;"Lithobates clamitans";2018;6;-73,530913;41,502261;2018,45;19,6398559570313;196
"3345";3345;"Pelophylax lessonae";2016;9;11,16054;54,78193;2016,675;17,5773559570313;0
"3346";3346;"Rana temporaria";2019;3;5,15;52;2019,225;7,73555908203127;0
"3347";3347;"Lithobates clamitans";2018;10;-88,403819;43,087388;2018,75;9,67147216796877;288
"3348";3348;"Rana arvalis";2018;5;85,65387;53,934847;2018,375;7,2539001464844;369
"3349";3349;"Rana temporaria";2020;5;5,7;50,9;2020,375;13,789697265625;43
"3350";3350;"Rana temporaria";2009;4;6,2;52,1;2009,3;12,2812438964844;7
"3351";3351;"Pelophylax lessonae";2015;6;4,928527;50,15086;2015,45;15,7609497070313;260
"3352";3352;"Rana temporaria";2016;9;-2,858272;53,37676;2016,675;15,7882934570313;29
"3353";3353;"Rana temporaria";2016;3;7,0316;51,23786;2016,225;4,46102294921877;162
"3354";3354;"Rana temporaria";2017;6;7,67094;47,51301;2017,45;19,2569519042969;426
"3355";3355;"Sylvirana guentheri";2018;5;121,75408;24,617437;2018,375;24,1367126464844;91
"3356";3356;"Rana arvalis";2021;4;20,999753;52,119027;2021,3;6,57729492187502;101
"3357";3357;"Rana temporaria";2006;1;-4,05;43,21;2006,075;4,11458740234377;430
"3358";3358;"Hylarana latouchii";2016;4;121,1616;24,78492;2016,3;21,4289794921875;213
"3359";3359;"Lithobates sphenocephalus";2017;6;-96,62975;34,44204;2017,45;25,3799987792969;300
"3360";3360;"Rana arvalis";2020;5;38,007319;55,960389;2020,375;10,967431640625;167
"3361";3361;"Lithobates catesbeianus";2004;4;129,322396;35,596197;2004,3;13,3764282226563;62
"3362";3362;"Rana temporaria";1987;1;3,59712;47,44382;1987,075;-3,08951416015623;256
"3363";3363;"Lithobates clamitans";1986;8;-82,561912;42,549287;1986,6;21,1548400878906;173
"3364";3364;"Rana temporaria";2011;4;8,33163;47,32991;2011,3;11,2477966308594;464
"3365";3365;"Rana temporaria";2002;7;-3,666627;51,73188;2002,525;14,131005859375;42
"3366";3366;"Rana temporaria";1993;3;-0,598836;52,5985;1993,225;6,23195800781252;80
"3367";3367;"Rana arvalis";2013;8;6;52,75;2013,6;18,0503173828125;-3
"3368";3368;"Rana temporaria";1977;3;-1,466536;54,079738;1977,225;5,64711914062502;26
"3369";3369;"Nidirana adenopleura";2018;11;121,548709;23,895149;2018,825;19,1537719726563;38
"3370";3370;"Rana boylii";1954;2;-118,115;35,74734;1954,15;6,28151855468752;996
"3371";3371;"Lithobates sphenocephalus";2021;7;-92,09543;34,26492;2021,525;27,5080505371094;98
"3372";3372;"Lithobates sylvaticus";2009;4;-74,153;41,754;2009,3;9,3964782714844;289
"3373";3373;"Rana temporaria";2020;5;5,5;51,95;2020,375;13,360009765625;6
"3374";3374;"Lithobates sylvaticus";2022;3;-82,47234;40,97277;2022,225;4,9770446777344;363
"3375";3375;"Pelophylax perezi";2010;9;-4,950828;36,51402;2010,675;21,6202026367188;34
"3376";3376;"Rana dalmatina";2017;2;11,50869;42,74735;2017,15;8,24624023437502;351
"3377";3377;"Lithobates berlandieri";1996;3;-112,2458;33,61006;1996,225;17,7657104492188;353
"3378";3378;"Lithobates sylvaticus";1997;5;-84,3234;45,9895;1997,375;5,73464355468752;178
"3379";3379;"Hylarana latouchii";2016;7;120,9804;22,56703;2016,525;NA;210
"3380";3380;"Rana temporaria";2008;7;12,97;47,73;2008,525;15,9035278320313;901
"3381";3381;"Lithobates catesbeianus";2019;7;-90,104253;38,666302;2019,525;26,5392700195313;125
"3382";3382;"Lithobates berlandieri";2017;4;-97,7764;27,31656;2017,3;24,7583862304688;10
"3383";3383;"Sylvirana guentheri";2016;10;121,591568;25,04317;2016,75;24,3906799316406;18
"3384";3384;"Rana temporaria";1997;4;9,51491;47,13473;1997,3;1,86971435546877;456
"3385";3385;"Lithobates pipiens";1973;5;-81,9333;46,2333;1973,375;9,81612548828127;204
"3386";3386;"Lithobates pipiens";2020;7;-107,6358;49,18993;2020,525;19,7363525390625;798
"3387";3387;"Pelophylax lessonae";2019;4;4,535216;50,02924;2019,3;9,19924316406252;295
"3388";3388;"Rana temporaria";1980;8;6,39483;44,98496;1980,6;9,93084106445315;2250
"3389";3389;"Rana temporaria";2004;4;8,26829;47,51028;2004,3;8,94088134765627;542
"3390";3390;"Odorrana swinhoana";2021;4;121,493407;25,153921;2021,3;20,237451171875;240
"3391";3391;"Rana temporaria";2019;9;5,95;53,15;2019,675;14,8750854492188;-3
"3392";3392;"Rana temporaria";2011;3;13,3;47,85;2011,225;3,11702880859377;558
"3393";3393;"Pelophylax ridibundus";2012;8;6;51,85;2012,6;18,8571105957031;10
"3394";3394;"Rana temporaria";2020;5;9,70114;46,86125;2020,375;6,80336914062502;2217
"3395";3395;"Lithobates clamitans";2015;8;-78,320984;45,792745;2015,6;17,801416015625;444
"3396";3396;"Rana temporaria";1972;4;-8,535525;54,083;1972,3;7,98690185546877;59
"3397";3397;"Lithobates catesbeianus";2015;4;-121,628946;38,513299;2015,3;17,0568786621094;5
"3398";3398;"Lithobates septentrionalis";2009;9;-76,043;45,601;2009,675;14,38369140625;224
"3399";3399;"Lithobates yavapaiensis";1984;8;-109,1961;33,29156;1984,6;20,7376953125;1317
"3400";3400;"Rana arvalis";1995;1;10,781507;59,841204;1995,075;-4,9415344238281;43
"3401";3401;"Rana temporaria";2020;3;0,88579;51,88159;2020,225;6,8837829589844;36
"3402";3402;"Rana temporaria";1983;1;8,31829;46,5204;1983,075;-9,08499755859373;1548
"3403";3403;"Glandirana rugosa";2010;7;127,603292;37,355761;2010,525;24,835595703125;50
"3404";3404;"Rana temporaria";2019;3;5,6;51,95;2019,225;7,72579345703127;6
"3405";3405;"Lithobates sylvaticus";2019;8;-80,70937;48,33611;2019,6;17,2603698730469;315
"3406";3406;"Rana dalmatina";2019;11;15,52176;46,65741;2019,825;7,44136962890627;376
"3407";3407;"Lithobates sylvaticus";2019;5;-72,63494;41,36125;2019,375;13,7032104492188;103
"3408";3408;"Pelophylax ridibundus";2015;3;6,93195;43,65594;2015,225;7,23610839843752;237
"3409";3409;"Rana temporaria";2009;6;8,12453;46,65667;2009,45;10,5031372070313;2073
"3410";3410;"Rana dybowskii";1997;6;126,697377;35,303876;1997,45;21,1819091796875;341
"3411";3411;"Rana iberica";2019;11;-8,082196;40,830964;2019,825;9,82418212890627;600
"3412";3412;"Rana arvalis";2015;3;5,6;51,4;2015,225;6,13063964843752;21
"3413";3413;"Lithobates clamitans";2021;5;-76,749682;39,241174;2021,375;17,2133422851563;64
"3414";3414;"Pelophylax perezi";1997;1;-0,22;40,75;1997,075;5,31508789062502;885
"3415";3415;"Pelophylax lessonae";2019;6;18,21324;60,38688;2019,45;NA;8
"3416";3416;"Rana dalmatina";2014;2;-0,63228;44,37206;2014,15;8,39107666015627;69
"3417";3417;"Rana temporaria";2014;1;5,46236;47,59942;2014,075;5,05391845703127;269
"3418";3418;"Rana dalmatina";2011;7;1,296709;46,71034;2011,525;18,3388610839844;107
"3419";3419;"Lithobates sphenocephalus";2018;8;-80,75848;28,65648;2018,6;26,8677612304688;2
"3420";3420;"Pelophylax lessonae";1994;3;8,821206;49,94915;1994,225;7,51372680664065;156
"3421";3421;"Pelophylax lessonae";2018;4;8,633537;50,18213;2018,3;12,60830078125;135
"3422";3422;"Pelophylax lessonae";2018;8;5,25;51,95;2018,6;19,2915893554688;1
"3423";3423;"Rana temporaria";2022;7;-2,376589;52,92166;2022,525;17,2478271484375;224
"3424";3424;"Pelophylax lessonae";2020;8;5,342897;50,56459;2020,6;20,920556640625;88
"3425";3425;"Pelophylax lessonae";2012;6;43,1829;54,5578;2012,45;18,01796875;130
"3426";3426;"Rana temporaria";1965;1;-8,90275;53,04304;1965,075;3,90487060546877;18
"3427";3427;"Rana temporaria";2006;1;4,12407;47,25986;2006,075;0,794274902343773;679
"3428";3428;"Rana temporaria";2014;3;2,7434;50,38869;2014,225;8,03170166015627;89
"3429";3429;"Lithobates clamitans";2020;6;-71,360158;47,25266;2020,45;14,6292053222656;436
"3430";3430;"Rana dalmatina";1994;1;2,42553;49,41013;1994,075;5,43386230468752;99
"3431";3431;"Lithobates clamitans";2016;9;-72,628156;41,322051;2016,675;20,2043090820313;55
"3432";3432;"Rana dalmatina";1990;1;1,82641;48,65354;1990,075;5,31035766601565;158
"3433";3433;"Rana temporaria";2016;9;9,3492;46,6295;2016,675;8,34493408203127;2478
"3434";3434;"Lithobates sylvaticus";2019;3;-78,01205;42,45976;2019,225;-1,19998779296873;489
"3435";3435;"Pelophylax lessonae";2009;7;11,75213;55,09965;2009,525;18,2752319335938;-2
"3436";3436;"Rana temporaria";1988;1;-1,44139;52,92685;1988,075;4,93715820312502;62
"3437";3437;"Rana temporaria";2013;1;6,09391;47,20834;2013,075;1,20205078125002;387
"3438";3438;"Rana arvalis";2001;6;9,9194;57,53149;2001,45;NA;30
"3439";3439;"Rana temporaria";2021;3;17,59721;59,843;2021,225;2,38704833984377;26
"3440";3440;"Lithobates berlandieri";1983;5;-98,79444;21,29194;1983,375;25,0249267578125;289
"3441";3441;"Lithobates sphenocephalus";2021;10;-81,02488;31,95662;2021,75;21,7514892578125;16
"3442";3442;"Lithobates sylvaticus";2020;5;-105,8438;40,5739;2020,375;2,72719726562502;2989
"3443";3443;"Rana arvalis";2015;5;26,180018;62,164516;2015,375;8,76644287109377;129
"3444";3444;"Lithobates clamitans";2020;9;-79,988889;43,821944;2020,675;15,5117431640625;355
"3445";3445;"Rana dalmatina";1993;3;0,88808;48,18506;1993,225;6,47414550781252;246
"3446";3446;"Rana temporaria";2018;6;6,15;53;2018,45;16,7277465820313;4
"3447";3447;"Lithobates sylvaticus";2020;5;-80,0743;43,6386;2020,375;11,463525390625;382
"3448";3448;"Rana arvalis";2018;7;4,65;51,85;2018,525;20,8516479492188;1
"3449";3449;"Rana temporaria";2020;9;5,3;51,7;2020,675;15,9472900390625;7
"3450";3450;"Lithobates forreri";1999;8;-86,88;14,05;1999,6;23,0388427734375;682
"3451";3451;"Rana boylii";2016;9;-121,9124;37,50803;2016,675;20,1554809570313;97
"3452";3452;"Rana temporaria";2020;6;45,33786;53,06459;2020,45;17,9104553222656;207
"3453";3453;"Rana arvalis";1988;10;5,85;51,45;1988,75;11,6556335449219;29
"3454";3454;"Rana temporaria";2016;9;6,25;52,6;2016,675;17,9289184570313;1
"3455";3455;"Lithobates clamitans";2020;9;-86,626537;41,738208;2020,675;18,2051025390625;231
"3456";3456;"Rana limnocharis";1987;10;100,7715;22,00092;1987,75;22,5988403320313;558
"3457";3457;"Lithobates berlandieri";2004;3;-99,06889;30,19417;2004,225;15,9861083984375;606
"3458";3458;"Rana temporaria";2012;6;9,491074;56,04864;2012,45;12,38515625;75
"3459";3459;"Pelophylax lessonae";2006;8;21,099;52,173;2006,6;17,9248291015625;84
"3460";3460;"Rana temporaria";2004;5;5,7;50,9;2004,375;11,9517456054688;43
"3461";3461;"Rana longicrus";2020;11;121,013516;24,687459;2020,825;22,0083251953125;85
"3462";3462;"Lithobates sphenocephalus";1986;6;-75,6384;38,8279;1986,45;23,819970703125;21
"3463";3463;"Lithobates sylvaticus";2018;7;-128,9172;60,06196;2018,525;17,0723510742188;609
"3464";3464;"Rana temporaria";2006;1;-2,623844;53,79169;2006,075;3,40755615234377;69
"3465";3465;"Lithobates pipiens";2020;7;-78,69943;45,05671;2020,525;22,3554931640625;348
"3466";3466;"Rana temporaria";2012;5;-1,08241;43,0831;2012,375;13,2557312011719;748
"3467";3467;"Rana temporaria";2012;6;7,559949;49,09734;2012,45;16,1546875;332
"3468";3468;"Lithobates catesbeianus";1999;6;-83,4206;42,9044;1999,45;20,8564392089844;305
"3469";3469;"Rana dalmatina";2021;8;11,62193;43,61689;2021,6;22,8898559570313;566
"3470";3470;"Rana dybowskii";2016;12;126,131372;41,16612;2016,9;-9,57144775390623;534
"3471";3471;"Rana temporaria";2019;3;5,15;52,35;2019,225;NA;-4
"3472";3472;"Lithobates johni";1970;1;-98,8;21,29;1970,075;15,3138671875;225
"3473";3473;"Hylarana latouchii";2015;10;121,3109;24,8378;2015,75;20,9840942382813;375
"3474";3474;"Rana arvalis";2020;8;30,087376;59,532756;2020,6;16,141259765625;94
"3475";3475;"Rana temporaria";2012;4;9,68316;56,300972;2012,3;5,84694824218752;20
"3476";3476;"Rana temporaria";1965;1;-8,392358;52,65943;1965,075;3,12362060546877;115
"3477";3477;"Lithobates sylvaticus";1966;6;-75,8833;45,5333;1966,45;17,7083068847656;196
"3478";3478;"Rana temporaria";2016;9;12,99421;50,74624;2016,675;16,2570434570313;438
"3479";3479;"Lithobates sylvaticus";2021;4;-89,81344;43,24922;2021,3;9,77260742187502;237
"3480";3480;"Lithobates catesbeianus";2014;7;-97,14083;42,77576;2014,525;21,9325805664063;346
"3481";3481;"Rana latastei";2020;9;10,51367;45,18316;2020,675;20,7285400390625;31
"3482";3482;"Lithobates palmipes";1971;11;-76,96667;0,05;1971,825;23,4779296875;329
"3483";3483;"Hylarana latouchii";2017;3;121,4658;25,12864;2017,225;16,4114013671875;35
"3484";3484;"Rana temporaria";2012;3;5,9;51,95;2012,225;7,74068603515627;9
"3485";3485;"Lithobates pipiens";2019;8;-80,4427;42,58764;2019,6;21,6529479980469;173
"3486";3486;"Pelophylax lessonae";2020;8;18,22238;60,3891;2020,6;NA;3
"3487";3487;"Rana dalmatina";2018;2;0,13071;47,21093;2018,15;2,98320922851565;33
"3488";3488;"Rana temporaria";1998;3;6,08501;49,6547;1998,225;5,4653259277344;329
"3489";3489;"Rana arvalis";2020;6;10,089347;57,267308;2020,45;16,9065490722656;32
"3490";3490;"Lithobates sylvaticus";2015;4;-72,63989;41,33329;2015,3;8,1838317871094;65
"3491";3491;"Rana arvalis";2008;5;7;52,7;2008,375;14,8693481445313;17
"3492";3492;"Rana temporaria";2004;5;8,13496;47,46618;2004,375;11,6490112304688;561
"3493";3493;"Rana temporaria";2013;5;10,80883;54,11326;2013,375;12,561181640625;-2
"3494";3494;"Rana temporaria";2012;7;5,11025;43,8517;2012,525;24,2673278808594;103
"3495";3495;"Hylarana celebensis";2004;11;120,300556306;-1,405931902;2004,825;18,9963012695313;1160
"3496";3496;"Lithobates catesbeianus";2021;5;-95,072739;29,595287;2021,375;23,7484985351563;8
"3497";3497;"Rana temporaria";2014;8;-4,930311;58,60475;2014,6;12,6190734863281;79
"3498";3498;"Pelophylax lessonae";2019;4;12,85058;55,39298;2019,3;NA;3
"3499";3499;"Hylarana latouchii";2021;4;121,5669;25,16894;2021,3;20,182763671875;723
"3500";3500;"Rana temporaria";1983;1;-1,541847;55,077143;1983,075;NA;41
"3501";3501;"Pelophylax ridibundus";2020;9;3,51359;50,79911;2020,675;16,6269775390625;11
"3502";3502;"Rana temporaria";1991;4;4,35;51,9;1991,3;8,46700439453127;2
"3503";3503;"Rana dalmatina";1977;1;3,72252;46,90292;1977,075;3,4843688964844;204
"3504";3504;"Rana dalmatina";1999;3;8,73502;47,59594;1999,225;5,64791259765627;382
"3505";3505;"Lithobates catesbeianus";2019;5;-87,931826;43,083166;2019,375;8,93563232421877;214
"3506";3506;"Rana dalmatina";2010;3;1,04581;47,83145;2010,225;6,46053466796877;139
"3507";3507;"Rana temporaria";1989;6;10,68962;59,96314;1989,45;14,487451171875;225
"3508";3508;"Rana temporaria";2020;5;8,06971;47,5565;2020,375;13,443994140625;474
"3509";3509;"Rana temporaria";2013;6;4,3;52,05;2013,45;14,3223815917969;4
"3510";3510;"Rana temporaria";1972;7;-8,570314;53,32859;1972,525;14,9505859375;86
"3511";3511;"Rana dalmatina";2000;1;8,88658;45,8398;2000,075;1,25417480468752;365
"3512";3512;"Lithobates clamitans";2016;7;-67,93714;44,464175;2016,525;19,9798522949219;39
"3513";3513;"Rana arvalis";2005;7;76,96188;60,59292;2005,525;19,3837219238281;33
"3514";3514;"Rana arvalis";2015;8;10,738695;55,27064;2015,6;18,236962890625;33
"3515";3515;"Pelophylax lessonae";2015;5;8,70943;50,72982;2015,375;12,3953491210938;170
"3516";3516;"Odorrana swinhoana";2021;10;121,542212;24,938138;2021,75;21,4780517578125;80
"3517";3517;"Rana temporaria";2020;4;-2,135392;53,58187;2020,3;8,50396118164065;195
"3518";3518;"Rana temporaria";1972;3;-3,393757;54,64223;1972,225;4,81316528320315;95
"3519";3519;"Rana temporaria";2010;3;-5,347933;56,43292;2010,225;3,44100341796877;123
"3520";3520;"Lithobates clamitans";2021;8;-79,84031;43,339858;2021,6;23,6711059570313;125
"3521";3521;"Rana temporaria";1993;5;4,3;51,5;1993,375;NA;6
"3522";3522;"Hylarana latouchii";2020;7;121,1574;24,78623;2020,525;28,1172119140625;197
"3523";3523;"Rana dalmatina";2019;3;7,46017;44,717;2019,225;9,56954345703127;265
"3524";3524;"Rana boylii";2022;4;-122,7188;37,9261;2022,3;NA;177
"3525";3525;"Hylarana latouchii";2018;1;120,7472;24,03367;2018,075;15,85927734375;238
"3526";3526;"Glandirana rugosa";1999;5;129,043064;36,515376;1999,375;15,8432556152344;290
"3527";3527;"Lithobates catesbeianus";1973;9;-75,4743;38,5241;1973,675;22,2435852050781;18
"3528";3528;"Lithobates brownorum";1998;8;-91,72944;16,115;1998,6;18,571923828125;1500
"3529";3529;"Papurana daemeli";1971;5;141,642564278;-8,712417697;1971,375;25,0876098632813;21
"3530";3530;"Rana dalmatina";2013;1;4,89957;45,89566;2013,075;2,47939453125002;300
"3531";3531;"Pelophylax lessonae";2018;10;12,13674;55,54449;2018,75;10,8804565429688;20
"3532";3532;"Pelophylax perezi";2020;2;-0,790365;38,18746;2020,15;13,506982421875;3
"3533";3533;"Rana temporaria";2020;4;13,49;47,26;2020,3;3,34771118164065;1396
"3534";3534;"Hylarana erythraea";1996;1;125,0879;7,8844;1996,075;22,4277282714844;308
"3535";3535;"Pelophylax fukienensis";2018;3;121,018304;24,690886;2018,225;18,1505981445313;95
"3536";3536;"Rana temporaria";1993;3;-3,489493;56,95187;1993,225;1,45070800781252;465
"3537";3537;"Rana temporaria";2000;4;0,707713;52,23411;2000,3;8,00380859375002;44
"3538";3538;"Rana temporaria";2010;4;5,25;52,3;2010,3;8,97939453125002;3
"3539";3539;"Rana arvalis";1975;7;83,27;55,52;1975,525;19,5696655273438;101
"3540";3540;"Rana arvalis";2009;4;24,383397;61,197958;2009,3;3,1035095214844;114
"3541";3541;"Rana temporaria";2015;5;25,29705;65,1831;2015,375;NA;18
"3542";3542;"Papurana grisea";1967;8;145,029067774;-6,056389798;1967,6;15,2578369140625;1961
"3543";3543;"Rana longicrus";2015;1;121,778086;25,045668;2015,075;13,78896484375;201
"3544";3544;"Pelophylax lessonae";2018;7;10,39768;49,11671;2018,525;20,4278198242188;468
"3545";3545;"Lithobates sylvaticus";2015;7;-72,63402;41,32697;2015,525;22,8081298828125;65
"3546";3546;"Lithobates catesbeianus";2018;5;4,86371;51,06083;2018,375;16,4550720214844;15
"3547";3547;"Rana temporaria";2012;3;11,76291;55,45106;2012,225;5,72506103515627;22
"3548";3548;"Pelophylax ridibundus";2015;5;4,64045;50,8145;2015,375;12,5359741210938;30
"3549";3549;"Rana temporaria";2018;8;33,98172;62,27543;2018,6;17,2310424804688;99
"3550";3550;"Rana temporaria";2021;3;7,369334;50,80824;2021,225;5,26204833984377;185
"3551";3551;"Rana temporaria";2022;5;5,25;52,2;2022,375;14,2195983886719;14
"3552";3552;"Lithobates pipiens";1997;4;-77,6799;43,283;1997,3;4,18807373046877;76
"3553";3553;"Rana temporaria";2007;3;-4,453465;57,51853;2007,225;4,59157714843752;41
